Sta3n|LabChemTestName|LabChemTestSID|Topography|TopographySID|LOINC|Units|Mean|std|Min|Max|Perc_05|Perc_25|Median|Perc_75|Perc_95|Count
673|WBC (thru 10/6/09)|1200008971|SERUM|1200001126|6690-2||6.4|0.2828|6.2|6.6|6.22|6.3|6.4|6.5|6.58|2
673|WBC (thru 10/6/09)|1200008971|CEREBROSPINAL FLUID|1200001208||M/L|47.1|63.4831|0.0|190.0|0.45|1.75|18.0|84.25|149.5|10
673|WBC (thru 10/6/09)|1200008971|SHOULDER|1200325355|804-5||600.0||600.0|600.0|600.0|600.0|600.0|600.0|600.0|1
506|WBC (TOPC)|1200076613|BLOOD|1200001007|6690-2|10*3/uL|7.4502|3.3539|0.06|257.78|4.26|5.83|7.06|8.58|11.57|34995
506|WBC (TOPC)|1200076613|BODY FLUID, NOS|1200001516|6743-9|uL|5589.4125|7169.7905|27.4|17100.0|29.71|42.925|2537.5|8908.25|16656.55|8
687|WBC (TOTAL WBC COUNT)|800024533|URINE|800000744|||52.25|67.5287|4.5|100.0|9.275|28.375|52.25|76.125|95.225|2
687|WBC (TOTAL WBC COUNT)|800024533|BURSA|800016953|||12.0||12.0|12.0|12.0|12.0|12.0|12.0|12.0|1
687|WBC (TOTAL WBC COUNT)|800024533|BLOOD|800000711|805-2||6.7||6.7|6.7|6.7|6.7|6.7|6.7|6.7|1
687|WBC (TOTAL WBC COUNT)|800024533|BLOOD|800000711|805-2|K/cmm|7.4657|2.649|0.3|60.7|4.3|5.8|7.1|8.6|11.7|5634
687|WBC (TOTAL WBC COUNT)|800024533|CEREBROSPINAL FLUID|800000844|806-0|#/cmm|800.2|1385.4675|0.0|2400.0|0.06|0.3|0.6|1200.3|2160.06|3
687|WBC (TOTAL WBC COUNT)|800024533|SYNOVIAL FLUID|800000963|26469-7|#/cmm|12430.856|26826.7434|0.0|103000.0|4.6|194.0|880.0|7700.0|79400.0|25
687|WBC (TOTAL WBC COUNT)|800024533|ELBOW JOINT|800078414|805-2||1000.0||1000.0|1000.0|1000.0|1000.0|1000.0|1000.0|1000.0|1
687|WBC (TOTAL WBC COUNT)|800024533|SERUM|800000777|805-2||9.9||9.9|9.9|9.9|9.9|9.9|9.9|9.9|1
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10/3/UL|8.0||8.0|8.0|8.0|8.0|8.0|8.0|8.0|1
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10X3/ uL|7.8||7.8|7.8|7.8|7.8|7.8|7.8|7.8|1
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10X3/L|5.9||5.9|5.9|5.9|5.9|5.9|5.9|5.9|1
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10x3/u/L|11.65|8.9803|5.3|18.0|5.935|8.475|11.65|14.825|17.365|2
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10X3/UL|9.7402|5.3118|1.7|95.2|4.8|7.1|9.1|11.3|16.36|609
528|WBC (V2)|1400044394|BLOOD|1400001901||K/CMM|9.49|8.8196|0.3|139.5|3.1|5.5|7.4|10.3|21.475|1506
528|WBC (V2)|1400044394|BLOOD|1400001901||K/mm3|11.757|17.4631|0.1|465.5|3.65|6.0|8.0|11.1|29.5|4711
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|Th/mm|13.3|5.9001|4.9|24.8|6.6|8.25|12.55|16.975|23.695|18
528|WBC (V2)|1400044394|CEREBROSPINAL FLUID|1400002009|26465-5|#/CMM|124.1195|960.8507|0.0|12650.0|0.0|1.0|2.0|8.75|246.6|430
528|WBC (V2)|1400044394|BLOOD|1400001901|26464-8|1000/mm3|6.1||6.1|6.1|6.1|6.1|6.1|6.1|6.1|1
528|WBC (V2)|1400044394|BLOOD|1400001901|26464-8|K/mm3|8.1465|7.1865|0.0|594.3|3.9|5.7|7.1|9.1|14.6|369304
528|WBC (V2)|1400044394|BLOOD|1400001901|26464-8|K/CMM|8.1459|7.4379|0.0|736.8|3.9|5.7|7.1|9.1|14.6|563607
528|WBC (V2)|1400044394|BLOOD|1400001901|26464-8|Thou/ul|6.75|1.0607|6.0|7.5|6.075|6.375|6.75|7.125|7.425|2
528|WBC (V2)|1400044394|SERUM|1400001955|26466-3||8.7727|4.6033|3.7|19.2|3.95|4.8|8.0|10.8|15.85|11
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10X3/ML|8.5|0.1414|8.4|8.6|8.41|8.45|8.5|8.55|8.59|2
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|10X3uL|10.2333|4.5004|6.7|15.3|6.9|7.7|8.7|12.0|14.64|3
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|Th/m|12.3529|5.0748|5.9|22.7|6.78|8.7|10.9|16.4|21.42|17
528|WBC (V2)|1400044394|BLOOD|1400001901|26464-8|Thou/mm3|9.8447|4.9692|0.2|21.2|3.95|6.4|8.85|12.175|19.975|38
528|WBC (V2)|1400044394|PLASMA|1400001982|26466-3||10.8088|5.0457|2.2|33.6|4.9|7.1|9.7|13.1|20.44|377
656|WESTERGREN|1000085598|BLOOD|1000000599||mm/hr|24.5334|24.324|1.0|130.0|1.0|8.0|17.0|33.0|77.0|6187
660|WBC {Reference Lab}|800084998|BLOOD|800000704|6690-2|K/uL|7.1252|6.2416|0.3|509.0|4.1|5.5|6.6|8.1|11.1|15212
660|WBC {Reference Lab}|800084998|BLOOD|800000704|||8.3539|24.1127|0.4|539.0|3.8|5.5|6.7|8.2|12.0|1030
660|WBC {Reference Lab}|800084998|BLOOD|800000704||K/uL|7.0939|4.3358|0.9|105.2|4.0|5.5|6.5|7.9|11.1|1563
358|WBC COUNT|800220341|BLOOD|800000682|6690-2||5.35|0.495|5.0|5.7|5.035|5.175|5.35|5.525|5.665|2
358|WBC COUNT|800220341|BLOOD|800000682|809-4|10e3/uL|7.558|3.1555|1.53|225.36|4.65|6.04|7.19|8.62|11.482|22997
358|WBC COUNT|800220341|SERUM|800000748|805-2||7.444|2.1563|1.2|18.7|4.6|6.1|7.1|8.4|11.048|159
541|WBC COUNT|1200016909|BRONCHUS|1200000516|6690-2||4721.0571|25977.0354|3.0|154000.0|17.3|116.0|230.0|535.0|1266.0|35
541|WBC COUNT|1200016909|SPUTUM|1200000622|6690-2||83.0||83.0|83.0|83.0|83.0|83.0|83.0|83.0|1
541|WBC COUNT|1200016909|BLOOD|1200001017|6690-2|10-3U/L|7.27||7.27|7.27|7.27|7.27|7.27|7.27|7.27|1
541|WBC COUNT|1200016909|BLOOD|1200001017|6690-2|K/cumm|7.8|0.3367|7.3|8.0|7.39|7.75|7.95|8.0|8.0|4
541|WBC COUNT|1200016909|PLEURAL FLUID|1200001284|808-6|#/cmm|7804.8914|47115.2908|0.0|804000.0|45.0|207.0|558.0|1740.75|15195.0|2146
541|WBC COUNT|1200016909|BRONCHOALVEOLAR LAVAGE|1200001995|6690-2|#/cmm|454.1176|714.1672|0.0|2943.0|27.2|129.0|251.0|354.0|1694.2|17
541|WBC COUNT|1200016909|PERICARDIAL FLUID|1200002031|14811-4|#/cmm|4453.8261|11858.469|22.0|103480.0|80.1|417.5|1583.0|4156.25|15067.5|92
541|WBC COUNT|1200016909|BRONCHIAL WASHING CYTOLOGIC MATERIAL|1200002200|6690-2||1430.0||1430.0|1430.0|1430.0|1430.0|1430.0|1430.0|1430.0|1
541|WBC COUNT|1200016909|BRONCHIAL BRUSHING CYTOLOGIC MATERIAL|1200002203|6690-2||360.0||360.0|360.0|360.0|360.0|360.0|360.0|360.0|1
541|WBC COUNT|1200016909|MEDIASTINUM|1200002251|6690-2||903.0||903.0|903.0|903.0|903.0|903.0|903.0|903.0|1
541|WBC COUNT|1200016909|HIP|1200002261|6690-2||4420.0||4420.0|4420.0|4420.0|4420.0|4420.0|4420.0|4420.0|1
541|WBC COUNT|1200016909|KNEE|1200002280|6690-2||6107.8571|9373.7411|2.0|25711.0|24.1|171.75|538.5|12014.5|22980.35|14
541|WBC COUNT|1200016909|KIDNEY|1200002303|6690-2||119000.0||119000.0|119000.0|119000.0|119000.0|119000.0|119000.0|119000.0|1
541|WBC COUNT|1200016909|PERITONEAL CAVITY|1200002424|||1383.6|2612.8997|18.0|6040.0|30.4|80.0|180.0|600.0|4952.0|5
541|WBC COUNT|1200016909|BODY AS A WHOLE|1200002454|6690-2||2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
541|WBC COUNT|1200016909|SPINAL CORD|1200002524|6690-2||2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
541|WBC COUNT|1200016909|ANKLE JOINT|1200040165|6690-2||3712.5|5250.2679|0.0|7425.0|371.25|1856.25|3712.5|5568.75|7053.75|2
541|WBC COUNT|1200016909|KNEE JOINT|1200042215|||46733.3333|33400.0499|19500.0|84000.0|21220.0|28100.0|36700.0|60350.0|79270.0|3
541|WBC COUNT|1200016909|LUNG AND PLEURA, CS|1200103235|6690-2||594.0||594.0|594.0|594.0|594.0|594.0|594.0|594.0|1
541|WBC COUNT|1200016909|PERITONEAL FLUID (G/DL)|1200301650|6690-2||2753.9936|26894.0467|0.0|592600.0|19.0|88.0|186.5|440.0|4057.5|1448
541|WBC COUNT|1200016909|DRAIN|1200302540|||60.0|31.1127|38.0|82.0|40.2|49.0|60.0|71.0|79.8|2
541|WBC COUNT|1200016909|CYST|1200303228|||36650.0|42921.3816|6300.0|67000.0|9335.0|21475.0|36650.0|51825.0|63965.0|2
541|WBC COUNT|1200016909|PUS|1200304481|6690-2||226575.0||226575.0|226575.0|226575.0|226575.0|226575.0|226575.0|226575.0|1
541|WBC COUNT|1200016909|WOUND|1200308771|6690-2||192594.0|272103.1747|188.0|385000.0|19428.6|96391.0|192594.0|288797.0|365759.4|2
541|WBC COUNT|1200016909|BRONCHUS|1200000516|||1910.6875|6078.8303|2.0|24600.0|8.75|90.0|250.0|570.75|7965.0|16
541|WBC COUNT|1200016909|CEREBROSPINAL FLUID|1200001181|806-0|#/cmm|106.9906|2358.8732|0.0|96440.0|0.0|0.0|1.0|4.0|85.0|2530
541|WBC COUNT|1200016909|DIALYSIS FLUID|1200001949|||1812.875|6011.9563|0.0|28800.0|0.0|6.0|37.5|332.5|7525.0|24
541|WBC COUNT|1200016909|UNKNOWN|1200002101|6690-2||20223.5396|82082.3582|1.0|652434.0|12.45|91.5|211.0|812.0|84990.0|144
541|WBC COUNT|1200016909|CEREBELLUM|1200002181|6690-2||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
541|WBC COUNT|1200016909|ABDOMEN|1200002190|||80.0||80.0|80.0|80.0|80.0|80.0|80.0|80.0|1
541|WBC COUNT|1200016909|PLEURAL CAVITY|1200002418|||200.0||200.0|200.0|200.0|200.0|200.0|200.0|200.0|1
541|WBC COUNT|1200016909|ELBOW|1200002432|6690-2||4664.0|3594.4222|220.0|9260.0|335.75|1649.75|5485.5|6742.75|8657.5|6
541|WBC COUNT|1200016909|RIGHT ELBOW|1200002458|6690-2||200.0||200.0|200.0|200.0|200.0|200.0|200.0|200.0|1
541|WBC COUNT|1200016909|WRIST|1200002479|||1540.0||1540.0|1540.0|1540.0|1540.0|1540.0|1540.0|1540.0|1
541|WBC COUNT|1200016909|LEFT KNEE|1200010300|6690-2||29399.0|35566.5733|64.0|72100.0|71.5|101.5|22716.0|52013.5|68082.7|4
541|WBC COUNT|1200016909|BILE|1200013748|6690-2||100.0||100.0|100.0|100.0|100.0|100.0|100.0|100.0|1
541|WBC COUNT|1200016909|SPINAL CANAL|1200021566|6690-2||1.0||1.0|1.0|1.0|1.0|1.0|1.0|1.0|1
541|WBC COUNT|1200016909|STERNAL ANGLE|1200026636|6690-2||144000.0||144000.0|144000.0|144000.0|144000.0|144000.0|144000.0|144000.0|1
541|WBC COUNT|1200016909|OLECRANON|1200033693|||29358.2|62863.2195|400.0|141800.0|408.2|441.0|1600.0|2550.0|113950.0|5
541|WBC COUNT|1200016909|ELBOW JOINT|1200041324|||10215.0||10215.0|10215.0|10215.0|10215.0|10215.0|10215.0|10215.0|1
541|WBC COUNT|1200016909|SYNOVIAL JOINT|1200049518|6690-2||10839.0|24952.7514|50.0|83664.0|51.5|164.0|630.0|5265.0|52472.0|11
541|WBC COUNT|1200016909|JOINT OF LOWER EXTREMITY|1200049592|6690-2||11202.5|12498.6802|140.0|26027.0|155.0|232.5|8184.0|22369.5|25640.25|6
541|WBC COUNT|1200016909|PSOAS MAJOR MUSCLE|1200065335|6690-2||261.0||261.0|261.0|261.0|261.0|261.0|261.0|261.0|1
541|WBC COUNT|1200016909|BILIARY TRACT|1200151301|6690-2||300.0||300.0|300.0|300.0|300.0|300.0|300.0|300.0|1
541|WBC COUNT|1200016909|URINARY TRACT FLUIDS|1200199625|||244.0||244.0|244.0|244.0|244.0|244.0|244.0|244.0|1
541|WBC COUNT|1200016909|WOUND DRAINAGE|1200300666|6690-2||16732.0|23471.7025|135.0|33329.0|1794.7|8433.5|16732.0|25030.5|31669.3|2
541|WBC COUNT|1200016909|LARYNX|1200000469|||86.0||86.0|86.0|86.0|86.0|86.0|86.0|86.0|1
541|WBC COUNT|1200016909|PERITONEAL FLUID|1200001243|810-2|#/cmm|4445.569|37390.3244|0.0|783200.0|13.0|73.0|150.0|374.5|4489.4|2023
541|WBC COUNT|1200016909|SKIN OF CHEST|1200002298|6690-2||161000.0||161000.0|161000.0|161000.0|161000.0|161000.0|161000.0|161000.0|1
541|WBC COUNT|1200016909|BURSA|1200002420|6690-2||11640.0606|36819.3833|30.0|205870.0|50.0|258.0|729.0|4500.0|46699.6|33
541|WBC COUNT|1200016909|LIVER|1200002500|6690-2||179811.5|145717.7589|31570.0|326176.0|38834.5|67892.5|180750.0|292669.0|319474.6|4
541|WBC COUNT|1200016909|STOMACH|1200002507|6690-2||290.0||290.0|290.0|290.0|290.0|290.0|290.0|290.0|1
541|WBC COUNT|1200016909|BACK|1200002523|6690-2||1291.0|1769.1812|40.0|2542.0|165.1|665.5|1291.0|1916.5|2416.9|2
541|WBC COUNT|1200016909|LEFT WRIST|1200014411|||2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
541|WBC COUNT|1200016909|ARTICULAR SPACE|1200042808|||13800.0||13800.0|13800.0|13800.0|13800.0|13800.0|13800.0|13800.0|1
541|WBC COUNT|1200016909|BRONCHUS OF LEFT UPPER LOBE|1200094594|6690-2||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
541|WBC COUNT|1200016909|INTESTINE|1200154332|6690-2||18.7||18.7|18.7|18.7|18.7|18.7|18.7|18.7|1
541|WBC COUNT|1200016909|PANCREATIC ACINUS|1200170541|||332000.0||332000.0|332000.0|332000.0|332000.0|332000.0|332000.0|332000.0|1
541|WBC COUNT|1200016909|LEFT UPPER ARM|1200291460|||800.0||800.0|800.0|800.0|800.0|800.0|800.0|800.0|1
541|WBC COUNT|1200016909|ABSCESS|1200301369|6690-2||206757.8|187520.599|8.0|388000.0|2418.4|12060.0|278721.0|355000.0|381400.0|5
541|WBC COUNT|1200016909|BLOOD|1200001017||K/cmm|7.8007|5.767|0.81|21.44|0.894|3.96|6.0|11.175|16.645|15
541|WBC COUNT|1200016909|SERUM|1200001099|||9.6|2.9698|7.5|11.7|7.71|8.55|9.6|10.65|11.49|2
541|WBC COUNT|1200016909|BURSA|1200002420|||9878.8333|11199.8142|5.0|29100.0|33.05|246.25|6100.0|16825.0|28770.0|12
541|WBC COUNT|1200016909|ANKLE|1200002456|6690-2||621.0||621.0|621.0|621.0|621.0|621.0|621.0|621.0|1
541|WBC COUNT|1200016909|WRIST|1200002479|6690-2||67145.0||67145.0|67145.0|67145.0|67145.0|67145.0|67145.0|67145.0|1
541|WBC COUNT|1200016909|GALLBLADDER|1200002501|6690-2||24600.0||24600.0|24600.0|24600.0|24600.0|24600.0|24600.0|24600.0|1
541|WBC COUNT|1200016909|RIGHT KNEE|1200017098|6690-2||650.0|516.4301|60.0|1020.0|141.0|465.0|870.0|945.0|1005.0|3
541|WBC COUNT|1200016909|SHOULDER JOINT|1200043026|6690-2||11382.5|15814.4432|200.0|22565.0|1318.25|5791.25|11382.5|16973.75|21446.75|2
541|WBC COUNT|1200016909|PECTORAL FASCIA|1200080756|6690-2||8660.0||8660.0|8660.0|8660.0|8660.0|8660.0|8660.0|8660.0|1
541|WBC COUNT|1200016909|BRONCHUS AND ALVEOLUS, CS|1200095303|6690-2||289.0||289.0|289.0|289.0|289.0|289.0|289.0|289.0|1
541|WBC COUNT|1200016909|PARACENTRAL LOBULE|1200227882|6690-2||180.0||180.0|180.0|180.0|180.0|180.0|180.0|180.0|1
541|WBC COUNT|1200016909|LEG|1200291063|6690-2||133926.5|189396.43|3.0|267850.0|13395.35|66964.75|133926.5|200888.25|254457.65|2
541|WBC COUNT|1200016909|BRONCHIAL WASHING|1200307464|||202.3333|185.0955|2.0|367.0|25.6|120.0|238.0|302.5|354.1|3
541|WBC/HPF|1200028319|URINE|1200001058||/hpf|19.9|33.9066|1.0|114.0|1.0|3.5|10.0|15.0|73.95|10
648|WBC COUNT|800073555|BRONCHIOLE OF LEFT LUNG|800117444|6690-2||130.0||130.0|130.0|130.0|130.0|130.0|130.0|130.0|1
648|WBC COUNT|800073555|ASCITES|800001261|808-6|#/cumm|236.6667|145.7166|120.0|400.0|127.0|155.0|190.0|295.0|379.0|3
648|WBC COUNT|800073555|NECK|800019075|6690-2||500000.0||500000.0|500000.0|500000.0|500000.0|500000.0|500000.0|500000.0|1
648|WBC COUNT|800073555|VITREOUS HUMOR|800240907|6690-2||1040.0||1040.0|1040.0|1040.0|1040.0|1040.0|1040.0|1040.0|1
648|WBC COUNT|800073555|BURSA|800000293|6690-2||12980.8679|33533.3871|34.0|278000.0|100.0|467.5|2075.0|8212.5|68360.0|212
648|WBC COUNT|800073555|PERITONEAL CAVITY|800010990|6690-2||260.0|127.2792|170.0|350.0|179.0|215.0|260.0|305.0|341.0|2
648|WBC COUNT|800073555|J.P. DRAINAGE|800001464|6690-2||875.0|601.0408|450.0|1300.0|492.5|662.5|875.0|1087.5|1257.5|2
648|WBC COUNT|800073555|BACK|800020005|6690-2||20.0||20.0|20.0|20.0|20.0|20.0|20.0|20.0|1
648|WBC COUNT|800073555|UPPER ARM|800269453|6690-2||418000.0||418000.0|418000.0|418000.0|418000.0|418000.0|418000.0|418000.0|1
648|WBC COUNT|800073555|BILE|800000012|6690-2||1.5|2.1213|0.0|3.0|0.15|0.75|1.5|2.25|2.85|2
648|WBC COUNT|800073555|PLEURA|800013940|804-5||3302.5|4486.5925|130.0|6475.0|447.25|1716.25|3302.5|4888.75|6157.75|2
648|WBC COUNT|800073555|SPUTUM|800000412|6690-2||1220.0||1220.0|1220.0|1220.0|1220.0|1220.0|1220.0|1220.0|1
648|WBC COUNT|800073555|FOOT|800012695|804-5||1.0||1.0|1.0|1.0|1.0|1.0|1.0|1.0|1
648|WBC COUNT|800073555|RIGHT KNEE|800035767|804-5||7158.3333|10688.7889|875.0|19500.0|897.5|987.5|1100.0|10300.0|17660.0|3
648|WBC COUNT|800073555|ABDOMEN|800014960|804-5||665.0|756.6043|130.0|1200.0|183.5|397.5|665.0|932.5|1146.5|2
648|WBC COUNT|800073555|KNEE|800013089|804-5||20908.5238|53156.0498|73.0|235000.0|95.0|600.0|1600.0|11050.0|84000.0|21
648|WBC COUNT|800073555|ASCITES|800001261|804-5||69.0|55.1543|30.0|108.0|33.9|49.5|69.0|88.5|104.1|2
648|WBC COUNT|800073555|PANCREATIC FLUID|800012858|6690-2||6170.0||6170.0|6170.0|6170.0|6170.0|6170.0|6170.0|6170.0|1
648|WBC COUNT|800073555|KIDNEY FLUID|800271324|6690-2||63750.0||63750.0|63750.0|63750.0|63750.0|63750.0|63750.0|63750.0|1
648|WBC COUNT|800073555|LINGULA|800229155|6690-2||420.0||420.0|420.0|420.0|420.0|420.0|420.0|420.0|1
648|WBC COUNT|800073555|SYNOVIAL FLUID|800000952|808-6|#/cumm|320000.0||320000.0|320000.0|320000.0|320000.0|320000.0|320000.0|320000.0|1
648|WBC COUNT|800073555|CEREBROSPINAL FLUID|800000833|806-0|#/cumm|190.4975|4807.8235|0.0|258000.0|0.0|1.0|2.0|6.0|202.9|2995
648|WBC COUNT|800073555|ANKLE|800018504|6690-2||43883.6316|103074.0177|230.0|460800.0|239.0|1150.0|21800.0|40150.0|97830.0|19
648|WBC COUNT|800073555|HIP|800015219|804-5||51912.5|98755.3068|600.0|200000.0|667.5|937.5|3525.0|54500.0|170900.0|4
648|WBC COUNT|800073555|LUNG AND PLEURA, CS|800113969|804-5||3500.0||3500.0|3500.0|3500.0|3500.0|3500.0|3500.0|3500.0|1
648|WBC COUNT|800073555|PERICARDIAL FLUID|800001562|6690-2|#/cumm|4443.1429|6253.6362|328.0|18400.0|512.8|1692.0|2690.0|3150.0|13930.0|7
648|WBC COUNT|800073555|BRONCHIOLE OF RIGHT LOWER LOBE|800110772|6690-2||202.0|280.0143|4.0|400.0|23.8|103.0|202.0|301.0|380.2|2
648|WBC COUNT|800073555|UNKNOWN|800039117|804-5||3396.0|6162.8012|4.0|14250.0|11.8|43.0|133.0|2550.0|11910.0|5
648|WBC COUNT|800073555|HAND|800014753|804-5||195.0||195.0|195.0|195.0|195.0|195.0|195.0|195.0|1
648|WBC COUNT|800073555|LEFT FOOT|800017989|804-5||500.0||500.0|500.0|500.0|500.0|500.0|500.0|500.0|1
648|WBC COUNT|800073555|ILIAC CREST|800000157|6690-2||5222.0||5222.0|5222.0|5222.0|5222.0|5222.0|5222.0|5222.0|1
648|WBC COUNT|800073555|SUPRAPATELLAR BURSA|800087679|6690-2||31.0||31.0|31.0|31.0|31.0|31.0|31.0|31.0|1
648|WBC COUNT|800073555|BLOOD|800000700|6690-2||1082.7143|1359.2658|105.0|4120.0|127.75|165.0|325.0|1620.25|3782.0|14
648|WBC COUNT|800073555|LUNG|800000202|6690-2||1343.8637|5037.3381|2.0|68700.0|45.0|140.0|310.0|750.0|4135.0|587
648|WBC COUNT|800073555|ABDOMINAL|800275617|804-5||72000.0||72000.0|72000.0|72000.0|72000.0|72000.0|72000.0|72000.0|1
648|WBC COUNT|800073555|ARM|800272391|6690-2||10465.0|13484.5263|930.0|20000.0|1883.5|5697.5|10465.0|15232.5|19046.5|2
648|WBC COUNT|800073555|TOPOGRAPHY NOT ASSIGNED|800001096|804-5||44186.6667|66374.4441|500.0|172000.0|590.0|910.0|20880.0|47675.0|141500.0|6
648|WBC COUNT|800073555|J.P. DRAINAGE|800001464|26466-3|#/cumm|3000.0|2121.3203|1500.0|4500.0|1650.0|2250.0|3000.0|3750.0|4350.0|2
648|WBC COUNT|800073555|PATELLAR LIGAMENT|800090381|804-5||600.0||600.0|600.0|600.0|600.0|600.0|600.0|600.0|1
648|WBC COUNT|800073555|CALF OF LEG|800269196|6690-2||105065.0|148400.5002|130.0|210000.0|10623.5|52597.5|105065.0|157532.5|199506.5|2
648|WBC COUNT|800073555|SHIN|800263320|6690-2||5500.0||5500.0|5500.0|5500.0|5500.0|5500.0|5500.0|5500.0|1
648|WBC COUNT|800073555|RETROPERITONEUM|800015960|6690-2||110.0||110.0|110.0|110.0|110.0|110.0|110.0|110.0|1
648|WBC COUNT|800073555|BURSA|800000293|804-5||6431.3229|26002.8112|13.0|233000.0|64.5|311.5|1137.5|2565.0|15175.0|96
648|WBC COUNT|800073555|VERTEBRA|800018650|6690-2||280.0||280.0|280.0|280.0|280.0|280.0|280.0|280.0|1
648|WBC COUNT|800073555|PLASMA|800000800|6690-2||23715.0|32929.9628|430.0|47000.0|2758.5|12072.5|23715.0|35357.5|44671.5|2
648|WBC COUNT|800073555|ELBOW JOINT|800073372|6690-2||53673.75|82662.7645|80.0|242000.0|118.5|1022.5|23285.0|60437.5|188100.0|8
648|WBC COUNT|800073555|HEPATIC AREA|800276392|6690-2||270.0||270.0|270.0|270.0|270.0|270.0|270.0|270.0|1
648|WBC COUNT|800073555|BRONCHIAL WASHING CYTOLOGIC MATERIAL|800012680|6690-2||1389.6667|2437.603|110.0|7800.0|136.8|210.0|690.0|980.0|5168.0|9
648|WBC COUNT|800073555|GREATER TROCHANTER OF FEMUR|800069349|6690-2||60800.0||60800.0|60800.0|60800.0|60800.0|60800.0|60800.0|60800.0|1
648|WBC COUNT|800073555|PERITONEAL FLUID|800019848|808-6|#/cumm|4119.1429|8495.8166|95.0|23000.0|105.2|169.5|300.0|2550.0|17525.0|7
648|WBC COUNT|800073555|BURSA|800000293|6690-2|#/cumm|2000.0||2000.0|2000.0|2000.0|2000.0|2000.0|2000.0|2000.0|1
648|WBC COUNT|800073555|CEREBROSPINAL FLUID CYTOLOGIC MATERIAL|800205928|6690-2||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
648|WBC COUNT|800073555|FOOT|800012695|6690-2||4937.5|6706.9078|195.0|9680.0|669.25|2566.25|4937.5|7308.75|9205.75|2
648|WBC COUNT|800073555|BODY FLUID|800001109|6690-2|#/cumm|38993.0|65580.0436|43.0|153600.0|158.8|622.0|6500.0|34200.0|129720.0|5
648|WBC COUNT|800073555|OTHER|800001475|6690-2||50.5|70.0036|1.0|100.0|5.95|25.75|50.5|75.25|95.05|2
648|WBC COUNT|800073555|PLEURAL FLUID|800000914|808-6|#/cumm|4445.351|26272.599|1.0|630000.0|51.0|241.5|655.0|1850.0|10465.0|2168
648|WBC COUNT|800073555|SYNOVIAL FLUID|800000952|6690-2||8493.5|11888.5863|87.0|16900.0|927.65|4290.25|8493.5|12696.75|16059.35|2
648|WBC COUNT|800073555|URINE|800000733|6690-2||9.0||9.0|9.0|9.0|9.0|9.0|9.0|9.0|1
648|WBC COUNT|800073555|RIGHT ANKLE|800030980|6690-2||110.0||110.0|110.0|110.0|110.0|110.0|110.0|110.0|1
648|WBC COUNT|800073555|BRONCHIAL WASHING CYTOLOGIC MATERIAL|800012680|804-5||980.0||980.0|980.0|980.0|980.0|980.0|980.0|980.0|1
648|WBC COUNT|800073555|ACETABULUM|800058351|804-5||2500.0||2500.0|2500.0|2500.0|2500.0|2500.0|2500.0|2500.0|1
648|WBC COUNT|800073555|BRONCHIOLE|800018800|6690-2||490.0|381.8377|220.0|760.0|247.0|355.0|490.0|625.0|733.0|2
648|WBC COUNT|800073555|LEFT ELBOW|800019472|6690-2||3623.0|3347.1775|59.0|6700.0|464.1|2084.5|4110.0|5405.0|6441.0|3
648|WBC COUNT|800073555|JOINT|800019170|804-5||4993.3333|6992.813|650.0|13060.0|712.0|960.0|1270.0|7165.0|11881.0|3
648|WBC COUNT|800073555|JOINT OF WRIST|800075009|6690-2||23400.0||23400.0|23400.0|23400.0|23400.0|23400.0|23400.0|23400.0|1
648|WBC COUNT|800073555|BRONCHIOLE OF RIGHT MIDDLE LOBE|800110644|6690-2||455.1|796.5991|71.0|2700.0|72.8|120.0|220.0|288.75|1678.5|10
648|WBC COUNT|800073555|PATELLA|800015182|6690-2||360.0||360.0|360.0|360.0|360.0|360.0|360.0|360.0|1
648|WBC COUNT|800073555|PERITONEAL FLUID|800019848|26469-7|#/cumm|560.0||560.0|560.0|560.0|560.0|560.0|560.0|560.0|1
648|WBC COUNT|800073555|PERICARDIAL FLUID|800001562|804-5|#/cumm|3095.7778|4550.4926|310.0|14375.0|319.2|580.0|733.0|3200.0|10745.0|9
648|WBC COUNT|800073555|JOINT OF UPPER EXTREMITY|800079359|6690-2||206290.0|291624.9787|80.0|412500.0|20701.0|103185.0|206290.0|309395.0|391879.0|2
648|WBC COUNT|800073555|HIP|800015219|6690-2||25700.9333|73745.0376|15.0|288800.0|25.5|367.5|1800.0|8487.5|116880.0|15
